REPORT_DATE,EOM_SEQ,EOW_SEQ,DES_PROGRAM,ORGANISATION_NAME,ORGANISATION_CODE,SUMMARY_LINE_TYPE,LMR_NAME,LMR_CODE,ESA_NAME,ESA_CODE,CONTRACT_ID,SITE_NAME,SITE_CODE,LOCALITY,SITE_TYPE,SPECIALTY_CD,START_DATE,END_DATE,PROV_EOM_SEQ,PROV_EOW_SEQ,CONTRACT_START_GROUP,PERFORMANCE_MEASURES,RATE,NUMERATOR,DENOMINATOR,OWN_ORG_ESA_AVG,OWN_ORG_LMR_AVG,OWN_ORG_NAT_AVG,ALL_ORG_SAME_SPEC_ESA_AVG,ALL_ORG_SAME_SPEC_LMR_AVG,ALL_ORG_SAME_SPEC_NAT_AVG,ALL_ORG_ESA_AVG,ALL_ORG_LMR_AVG,ALL_ORG_NAT_AVG,NAT_AVG_ALL_SPEC_JULY_2018
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,4 Week Outcomes,25.83,31,120,29.8,21.1,19.8,27.2,21.7,19.4,25,19.3,19.5,20.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,13 Week Full Outcomes,35.51,38,107,34.4,26.4,23.4,35.4,25.5,21.7,30.1,25.1,24,22.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Full Outcomes,36.84,35,95,34.1,25.3,22,34.6,24.7,20.3,29.5,24.1,22.8,21.6
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,4 Week Outcomes,25.83,31,120,29.8,21.1,19.8,27.2,21.7,19.4,25,19.3,19.5,20.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,4 Week Outcomes,39.58,19,48,29.8,21.1,19.8,39.6,24.8,20.5,25,19.3,19.5,20.7
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,13 Week Full Outcomes,31.91,15,47,34.4,26.4,23.4,31.9,28,22.7,30.1,25.1,24,22.8
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Full Outcomes,27.91,12,43,34.1,25.3,22,27.9,27.8,21.6,29.5,24.1,22.8,21.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Full Outcomes,0,0,47,0,7.5,10.9,10.1,11.9,12.4,13.4,12.9,15.7,13.4
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Full Outcomes,0,0,47,0,7.5,10.9,10.1,11.9,12.4,13.4,12.9,15.7,13.4
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,47,0,0.3,0.6,0,1,1,0.7,0.9,1.1,1.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,47,0,0.3,0.6,0,1,1,0.7,0.9,1.1,1.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Bonus Outcomes,0,0,0,0,59.1,64.7,100,86.7,72.6,83.3,69.8,73.7,71.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Bonus Outcomes/Work Assist,0,0,0,0,59.1,64.7,100,86.7,72.6,83.3,67.6,71.9,71.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Bonus Outcomes,0,0,0,0,59.1,64.7,100,86.7,72.6,83.3,69.8,73.7,71.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Bonus Outcomes/Work Assist,0,0,0,0,59.1,64.7,100,86.7,72.6,83.3,67.6,71.9,71.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Pathway Outcomes,0,0,60,0,0,0.8,0.9,0.6,1,1,0.5,1.2,1.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,4 Week Outcomes,39.58,19,48,29.8,21.1,19.8,39.6,24.8,20.5,25,19.3,19.5,20.7
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Full Outcomes,27.91,12,43,34.1,25.3,22,27.9,27.8,21.6,29.5,24.1,22.8,21.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,13 Week Full Outcomes,31.91,15,47,34.4,26.4,23.4,31.9,28,22.7,30.1,25.1,24,22.8
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Bonus Outcomes,0,0,0,0,59.1,64.7,0,40,42.9,83.3,69.8,73.7,42.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Bonus Outcomes/Work Assist,0,0,0,0,59.1,64.7,0,40,42.9,83.3,67.6,71.9,42.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Bonus Outcomes,0,0,0,0,59.1,64.7,0,40,42.9,83.3,69.8,73.7,42.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Bonus Outcomes/Work Assist,0,0,0,0,59.1,64.7,0,40,42.9,83.3,67.6,71.9,42.9
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212846K,,,,,MENH,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Pathway Outcomes,0,0,60,0,0,0.8,0.9,0.6,1,1,0.5,1.2,1.1
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Pathway Outcomes,0,0,31,0,0,0.8,0,0,0.7,1,0.5,1.2,0.7
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,26 Week Pathway Outcomes,0,0,31,0,0,0.8,0,0,0.7,1,0.5,1.2,0.7
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,23,0,0.3,0.6,0,0.7,0.5,0.7,0.9,1.1,0.5
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Full Outcomes,0,0,24,0,7.5,10.9,0,5.2,9.7,13.4,12.9,15.7,9.6
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,AimBig Employment BURWOOD,MM07,BURWOOD,PART,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,23,0,0.3,0.6,0,0.7,0.5,0.7,0.9,1.1,0.5
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,52 Week Full Outcomes,0,0,24,0,7.5,10.9,0,5.2,9.7,13.4,12.9,15.7,9.6
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,1,0,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Inner Western Sydney,4INW,0212847K,,,,,MUSK,2/07/2018 0:00,30/06/2023 0:00,1,0,1/07/2018 0:00,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Bonus Outcomes,0,0,0,0,54.5,58,68,74.6,74.4,68,74.5,74.3,74.4
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Ongoing Support,0,0,0,0,75,66.7,80.9,77.3,80.8,82.2,79.6,81.4,80.8
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Bonus Outcomes/Work Assist,0,0,0,0,54.5,56.9,60.7,72.3,71.4,60.7,68.1,68.4,71.3
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Pathway Outcomes,0,0,101,0,0,0.8,0.2,0.5,1.2,0.2,0.5,1.2,1.2
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Bonus Outcomes,0,0,0,0,54.5,58,68,74.6,74.4,68,74.5,74.3,74.4
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Ongoing Support,0,0,0,0,75,66.7,80.9,77.3,80.8,82.2,79.6,81.4,80.8
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,13 Week Full Outcomes,22.73,20,88,22.7,19.2,19.4,22.5,24.3,22.4,22.8,24.5,22.4,22.4
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Pathway Outcomes,0,0,101,0,0,0.8,0.2,0.5,1.2,0.2,0.5,1.2,1.2
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,61,0,0.3,0.6,0.8,0.8,1.1,0.8,0.9,1.1,1.1
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,36,0,0.4,0.3,0.6,0.9,1.3,0.6,0.9,1.3,1.3
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Pathway Outcomes,0,0,74,0,0.2,0.2,0.1,0.6,1.1,0.1,0.6,1.1,1.1
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Bonus Outcomes/Work Assist,0,0,1,0,59.1,64.7,79.3,67,72.1,80,67.6,71.9,72
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,13 Week Full Outcomes,16.67,21,126,16.7,26.4,23.4,23.9,25.1,24.1,23.8,25.1,24,24.1
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Bonus Outcomes,0,0,1,0,59.1,64.7,82.1,69.2,73.9,82.8,69.8,73.7,73.8
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,36,0,0.4,0.3,0.6,0.9,1.3,0.6,0.9,1.3,1.3
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,4 Week Outcomes,12.28,14,114,12.3,16.8,17.4,16.7,18.8,18.5,17.1,19.1,18.6,18.5
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,0
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,4 Week Outcomes,11.92,18,151,11.9,21.1,19.8,18.4,19.2,19.5,18.3,19.3,19.5,19.5
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,4 Week Outcomes,11.92,18,151,11.9,21.1,19.8,18.4,19.2,19.5,18.3,19.3,19.5,19.5
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Full Outcomes,14.58,14,96,14.6,17.8,18,22,23.7,21.5,22.4,23.9,21.5,21.5
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,0
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,13 Week Full Outcomes,16.67,21,126,16.7,26.4,23.4,23.9,25.1,24.1,23.8,25.1,24,24.1
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,13 Week Full Outcomes,22.73,20,88,22.7,19.2,19.4,22.5,24.3,22.4,22.8,24.5,22.4,22.4
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Pathway Outcomes,0,0,61,0,0.3,0.6,0.8,0.8,1.1,0.8,0.9,1.1,1.1
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Bonus Outcomes/Work Assist,0,0,1,0,59.1,64.7,79.3,67,72.1,80,67.6,71.9,72
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Full Outcomes,0,0,61,0,7.5,10.9,13,12.9,15.9,13.1,12.9,15.7,15.9
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Full Outcomes,0,0,42,0,6.7,9.1,12.7,16.5,17.2,13.5,16.8,17.2,17.2
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Full Outcomes,0,0,61,0,7.5,10.9,13,12.9,15.9,13.1,12.9,15.7,15.9
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Bonus Outcomes,0,0,1,0,59.1,64.7,82.1,69.2,73.9,82.8,69.8,73.7,73.8
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Full Outcomes,16.39,20,122,16.4,25.3,22,24.3,24,23,24.2,24.1,22.8,23
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,ESA,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,,,,,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Ongoing Support,0,0,0,0,0,0,0,0,0,0,0,0,
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,52 Week Full Outcomes,0,0,42,0,6.7,9.1,12.7,16.5,17.2,13.5,16.8,17.2,17.2
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Bonus Outcomes/Work Assist,0,0,0,0,54.5,56.9,60.7,72.3,71.4,60.7,68.1,68.4,71.3
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,4 Week Outcomes,12.28,14,114,12.3,16.8,17.4,16.7,18.8,18.5,17.1,19.1,18.6,18.5
30/09/2022,0,5,DES - ESS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212901A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,26 Week Pathway Outcomes,0,0,74,0,0.2,0.2,0.1,0.6,1.1,0.1,0.6,1.1,1.1
30/09/2022,0,5,DES - DMS,AIMBIG EMPLOYMENT PTY LTD,VVFE,OUTLET,Sydney,4SYD,Liverpool NSW,4LIV,0212848A,AimBig Employment LIVERPOOL,AA41,LIVERPOOL,FULL,AALL,2/07/2018 0:00,30/06/2023 0:00,0,5,1/07/2018 0:00,Work Assist,0,0,0,0,0,0,0,0,0,0,0,0,0
