,JOB_SEEKER_ID,Num_13,Den_13,Site_Name,Contract_ID,specialist_site_type_code,Num_13_full,Den_13_full,Num_26_full,Den_26_full,Num_26_path,Den_26_path,Num_26_wrkast,Den_26_wrkast,Unnamed: 0,Num_52_full,Den_52_full,Num_52_path,Den_52_path,Num_13_full_exp,Num_26_full_exp,Num_26_path_exp,Num_26_wrkast_exp,Num_52_full_exp,Num_52_path_exp
98,5413980,,,AimBig Employment MARRICKVILLE,0212845J,AALL,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,495530004,,,AimBig Employment MARRICKVILLE,0212900K,AALL,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,256557009,,,AimBig Employment LIVERPOOL,0212901A,AALL,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
101,316660109,,,AimBig Employment WOLLONGONG,0212857B,MUSK,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,978256409,,,AimBig Employment BURLEIGH HEADS,0212793B,MENH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,5501573019,,,AimBig Employment LEICHHARDT,0212845J,AALL,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,948626409,,,AimBig Employment CAMPBELLTOWN,0212902B,AALL,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
105,3706038003,,,AimBig Employment PENRITH,0212850F,AALL,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,318632019,,,AimBig Employment FAIRFIELD,0212844H,AALL,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
107,9682068019,,,AimBig Employment KANWAL,0212812K,AALL,0.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108,9381922009,,,AimBig Employment WARRNAMBOOL,0212863K,MENH,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
109,521340003,,,AimBig Employment LIVERPOOL,0212848A,AALL,0.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,6947054509,,,AimBig Employment HEIDELBERG,0212820K,MENH,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
