,CONTRACT_ID,SITE_CODE,SPECIALTY_CD,SITE_NAME,PERFORMANCE_MEASURES,ALL_ORG_NAT_AVG,52_full_avg,52_path_avg,26_wrkast_avg,26_full_avg,26_path_avg,13_full_avg
5457,0212900K,AA71,AALL,AimBig Employment MARRICKVILLE,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
5458,0212845J,AA71,AALL,AimBig Employment MARRICKVILLE,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5463,0212845J,AA51,AALL,AimBig Employment SURRY HILLS,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5464,0212845J,AA81,AALL,AimBig Employment LEICHHARDT,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5466,0212845J,AA81,AALL,AimBig Employment LEICHHARDT,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5467,0212900K,AA81,AALL,AimBig Employment LEICHHARDT,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
5468,0212900K,NX07,AALL,AimBig Employment SYDNEY,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5470,0212900K,AA61,AALL,AimBig Employment DARLINGHURST,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5471,0212845J,AA71,AALL,AimBig Employment MARRICKVILLE,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5472,0212900K,AA71,AALL,AimBig Employment MARRICKVILLE,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5473,0212900K,AA51,AALL,AimBig Employment SURRY HILLS,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5474,0212900K,AA61,AALL,AimBig Employment DARLINGHURST,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5475,0212900K,AA71,AALL,AimBig Employment MARRICKVILLE,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5476,0212845J,NX07,AALL,AimBig Employment SYDNEY,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5478,0212900K,NX07,AALL,AimBig Employment SYDNEY,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
5479,0212845J,AA71,AALL,AimBig Employment MARRICKVILLE,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5480,0212845J,NX07,AALL,AimBig Employment SYDNEY,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5484,0212845J,AA51,AALL,AimBig Employment SURRY HILLS,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5485,0212845J,AA81,AALL,AimBig Employment LEICHHARDT,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5486,0212845J,AA71,AALL,AimBig Employment MARRICKVILLE,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5487,0212845J,AA61,AALL,AimBig Employment DARLINGHURST,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5488,0212900K,AA71,AALL,AimBig Employment MARRICKVILLE,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5489,0212900K,AA61,AALL,AimBig Employment DARLINGHURST,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5490,0212900K,AA51,AALL,AimBig Employment SURRY HILLS,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5492,0212900K,AA81,AALL,AimBig Employment LEICHHARDT,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5494,0212900K,NX07,AALL,AimBig Employment SYDNEY,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5495,0212900K,AA51,AALL,AimBig Employment SURRY HILLS,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5496,0212900K,AA81,AALL,AimBig Employment LEICHHARDT,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5497,0212900K,AA81,AALL,AimBig Employment LEICHHARDT,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5498,0212845J,AA51,AALL,AimBig Employment SURRY HILLS,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5499,0212900K,AA51,AALL,AimBig Employment SURRY HILLS,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5500,0212845J,NX07,AALL,AimBig Employment SYDNEY,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5501,0212900K,NX07,AALL,AimBig Employment SYDNEY,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5502,0212845J,AA71,AALL,AimBig Employment MARRICKVILLE,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5503,0212900K,AA61,AALL,AimBig Employment DARLINGHURST,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
5504,0212845J,NX07,AALL,AimBig Employment SYDNEY,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5505,0212845J,AA81,AALL,AimBig Employment LEICHHARDT,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5506,0212900K,AA81,AALL,AimBig Employment LEICHHARDT,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
5508,0212900K,AA51,AALL,AimBig Employment SURRY HILLS,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5509,0212900K,AA81,AALL,AimBig Employment LEICHHARDT,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5510,0212900K,AA61,AALL,AimBig Employment DARLINGHURST,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5511,0212900K,AA71,AALL,AimBig Employment MARRICKVILLE,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5512,0212900K,AA51,AALL,AimBig Employment SURRY HILLS,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
5513,0212900K,AA71,AALL,AimBig Employment MARRICKVILLE,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
5514,0212900K,NX07,AALL,AimBig Employment SYDNEY,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
5515,0212900K,NX07,AALL,AimBig Employment SYDNEY,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5516,0212900K,AA51,AALL,AimBig Employment SURRY HILLS,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
5517,0212900K,AA51,AALL,AimBig Employment SURRY HILLS,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
5562,0212846K,MM07,MENH,AimBig Employment BURWOOD,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,0212846K,MM07,MENH,AimBig Employment BURWOOD,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5564,0212846K,MM07,MENH,AimBig Employment BURWOOD,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
5565,0212846K,MM07,MENH,AimBig Employment BURWOOD,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
5566,0212846K,MM07,MENH,AimBig Employment BURWOOD,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
5574,0212846K,MM07,MENH,AimBig Employment BURWOOD,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
5576,0212846K,MM07,MENH,AimBig Employment BURWOOD,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5579,0212846K,MM07,MENH,AimBig Employment BURWOOD,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5580,0212846K,MM07,MENH,AimBig Employment BURWOOD,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5581,0212846K,MM07,MENH,AimBig Employment BURWOOD,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5582,0212847K,MM07,MUSK,AimBig Employment BURWOOD,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
5583,0212847K,MM07,MUSK,AimBig Employment BURWOOD,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
5584,0212847K,MM07,MUSK,AimBig Employment BURWOOD,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
5587,0212847K,MM07,MUSK,AimBig Employment BURWOOD,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5588,0212847K,MM07,MUSK,AimBig Employment BURWOOD,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5590,0212847K,MM07,MUSK,AimBig Employment BURWOOD,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5592,0212847K,MM07,MUSK,AimBig Employment BURWOOD,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5593,0212847K,MM07,MUSK,AimBig Employment BURWOOD,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
5594,0212847K,MM07,MUSK,AimBig Employment BURWOOD,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,0212847K,MM07,MUSK,AimBig Employment BURWOOD,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5642,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
5645,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5646,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
5648,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
5650,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
5651,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
5652,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5653,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
5654,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
5655,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
5656,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5657,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5658,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5659,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5660,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5661,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5665,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5667,0212848A,AA41,AALL,AimBig Employment LIVERPOOL,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5668,0212901A,AA41,AALL,AimBig Employment LIVERPOOL,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
5741,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
5742,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
5743,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
5744,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5745,0212849B,AA11,AALL,AimBig Employment INGLEBURN,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5746,0212849B,AA11,AALL,AimBig Employment INGLEBURN,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5747,0212849B,AA11,AALL,AimBig Employment INGLEBURN,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5748,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5749,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5751,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5752,0212849B,AA11,AALL,AimBig Employment INGLEBURN,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
5753,0212849B,AA11,AALL,AimBig Employment INGLEBURN,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
5754,0212849B,AA11,AALL,AimBig Employment INGLEBURN,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5755,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5757,0212849B,AA11,AALL,AimBig Employment INGLEBURN,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5758,0212849B,AA11,AALL,AimBig Employment INGLEBURN,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5762,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5765,0212849B,AA11,AALL,AimBig Employment INGLEBURN,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
5766,0212902B,AA11,AALL,AimBig Employment INGLEBURN,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
5767,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,0212902B,AA11,AALL,AimBig Employment INGLEBURN,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,0212849B,AA21,AALL,AimBig Employment CAMPBELLTOWN,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
5770,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5771,0212902B,AA11,AALL,AimBig Employment INGLEBURN,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
5772,0212902B,AA11,AALL,AimBig Employment INGLEBURN,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
5773,0212902B,AA11,AALL,AimBig Employment INGLEBURN,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5774,0212849B,AA11,AALL,AimBig Employment INGLEBURN,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
5776,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
5777,0212902B,AA11,AALL,AimBig Employment INGLEBURN,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
5778,0212902B,AA11,AALL,AimBig Employment INGLEBURN,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
5779,0212902B,AA11,AALL,AimBig Employment INGLEBURN,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5780,0212902B,AA11,AALL,AimBig Employment INGLEBURN,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5781,0212902B,AA11,AALL,AimBig Employment INGLEBURN,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5782,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5783,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
5784,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
5785,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5787,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
5788,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
5799,0212902B,AA21,AALL,AimBig Employment CAMPBELLTOWN,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5880,0212903C,FX78,AALL,Aimbig Employment WINDSOR,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5881,0212903C,FX68,AALL,Aimbig Employment RICHMOND,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5882,0212903C,FX78,AALL,Aimbig Employment WINDSOR,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5883,0212903C,FX68,AALL,Aimbig Employment RICHMOND,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5884,0212903C,FX78,AALL,Aimbig Employment WINDSOR,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5885,0212903C,FX68,AALL,Aimbig Employment RICHMOND,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
5886,0212903C,FX68,AALL,Aimbig Employment RICHMOND,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
5887,0212903C,FX78,AALL,Aimbig Employment WINDSOR,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
5888,0212903C,FX78,AALL,Aimbig Employment WINDSOR,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
5889,0212903C,FX68,AALL,Aimbig Employment RICHMOND,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5890,0212903C,FX68,AALL,Aimbig Employment RICHMOND,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
5892,0212903C,AA01,AALL,AimBig Employment PENRITH,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,0212850F,AA01,AALL,AimBig Employment PENRITH,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
5894,0212850F,AA01,AALL,AimBig Employment PENRITH,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
5895,0212850F,FX78,AALL,Aimbig Employment WINDSOR,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
5896,0212850F,FX78,AALL,Aimbig Employment WINDSOR,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
5897,0212850F,FX78,AALL,Aimbig Employment WINDSOR,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
5898,0212850F,FX68,AALL,Aimbig Employment RICHMOND,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
5899,0212903C,FX78,AALL,Aimbig Employment WINDSOR,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5900,0212903C,FX68,AALL,Aimbig Employment RICHMOND,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5901,0212903C,FX78,AALL,Aimbig Employment WINDSOR,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5902,0212903C,FX78,AALL,Aimbig Employment WINDSOR,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
5903,0212903C,FX68,AALL,Aimbig Employment RICHMOND,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5904,0212903C,FX68,AALL,Aimbig Employment RICHMOND,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
5905,0212903C,FX78,AALL,Aimbig Employment WINDSOR,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
5906,0212903C,FX78,AALL,Aimbig Employment WINDSOR,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
5907,0212903C,FX68,AALL,Aimbig Employment RICHMOND,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
5908,0212850F,FX78,AALL,Aimbig Employment WINDSOR,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5909,0212850F,FX68,AALL,Aimbig Employment RICHMOND,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5910,0212850F,FX68,AALL,Aimbig Employment RICHMOND,26 Week Full Outcomes,22.8,0.0,0.0,0.0,22.8,0.0,0.0
5911,0212850F,FX68,AALL,Aimbig Employment RICHMOND,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
5912,0212850F,FX78,AALL,Aimbig Employment WINDSOR,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5913,0212850F,FX68,AALL,Aimbig Employment RICHMOND,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5914,0212850F,FX78,AALL,Aimbig Employment WINDSOR,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5915,0212850F,FX68,AALL,Aimbig Employment RICHMOND,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5917,0212850F,AA01,AALL,AimBig Employment PENRITH,Ongoing Support,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5918,0212850F,AA01,AALL,AimBig Employment PENRITH,52 Week Pathway Outcomes,1.1,0.0,1.1,0.0,0.0,0.0,0.0
5919,0212850F,AA01,AALL,AimBig Employment PENRITH,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5922,0212850F,AA01,AALL,AimBig Employment PENRITH,Work Assist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5929,0212850F,AA01,AALL,AimBig Employment PENRITH,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5930,0212850F,AA01,AALL,AimBig Employment PENRITH,13 Week Full Outcomes,24.0,0.0,0.0,0.0,0.0,0.0,24.0
5931,0212850F,AA01,AALL,AimBig Employment PENRITH,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5932,0212850F,AA01,AALL,AimBig Employment PENRITH,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
5933,0212903C,AA01,AALL,AimBig Employment PENRITH,52 Week Full Outcomes,17.2,17.2,0.0,0.0,0.0,0.0,0.0
5936,0212850F,FX68,AALL,Aimbig Employment RICHMOND,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
5937,0212850F,FX78,AALL,Aimbig Employment WINDSOR,4 Week Outcomes,19.5,0.0,0.0,0.0,0.0,0.0,0.0
5938,0212850F,FX68,AALL,Aimbig Employment RICHMOND,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5940,0212850F,FX78,AALL,Aimbig Employment WINDSOR,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5941,0212850F,FX78,AALL,Aimbig Employment WINDSOR,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5942,0212850F,FX68,AALL,Aimbig Employment RICHMOND,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
5943,0212850F,FX68,AALL,Aimbig Employment RICHMOND,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
5944,0212850F,FX78,AALL,Aimbig Employment WINDSOR,26 Week Pathway Outcomes,1.2,0.0,0.0,0.0,0.0,1.2,0.0
5945,0212903C,AA01,AALL,AimBig Employment PENRITH,26 Week Full Outcomes,21.5,0.0,0.0,0.0,21.5,0.0,0.0
5946,0212903C,AA01,AALL,AimBig Employment PENRITH,52 Week Pathway Outcomes,1.3,0.0,1.3,0.0,0.0,0.0,0.0
5947,0212903C,AA01,AALL,AimBig Employment PENRITH,26 Week Pathway Outcomes,1.1,0.0,0.0,0.0,0.0,1.1,0.0
5948,0212903C,AA01,AALL,AimBig Employment PENRITH,Ongoing Support,81.4,0.0,0.0,0.0,0.0,0.0,0.0
5952,0212903C,AA01,AALL,AimBig Employment PENRITH,4 Week Outcomes,18.6,0.0,0.0,0.0,0.0,0.0,0.0
5953,0212903C,AA01,AALL,AimBig Employment PENRITH,13 Week Full Outcomes,22.4,0.0,0.0,0.0,0.0,0.0,22.4
5955,0212903C,AA01,AALL,AimBig Employment PENRITH,26 Week Bonus Outcomes/Work Assist,68.4,0.0,0.0,68.4,0.0,0.0,0.0
5956,0212903C,AA01,AALL,AimBig Employment PENRITH,26 Week Bonus Outcomes,74.3,0.0,0.0,0.0,0.0,0.0,0.0
6040,0212852H,NW87,MUSK,AimBig Employment RYDE,26 Week Bonus Outcomes,73.7,0.0,0.0,0.0,0.0,0.0,0.0
6041,0212852H,NW87,MUSK,AimBig Employment RYDE,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
6044,0212852H,NW87,MUSK,AimBig Employment RYDE,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
6045,0212852H,NW97,MUSK,AimBig Employment CHATSWOOD,52 Week Full Outcomes,15.7,15.7,0.0,0.0,0.0,0.0,0.0
6046,0212852H,ML97,MUSK,AimBig Employment BROOKVALE,26 Week Bonus Outcomes/Work Assist,71.9,0.0,0.0,71.9,0.0,0.0,0.0
